Pachacuti	Q213758	1380	1460	46	11th Inca Emperor
Padmasambhava	Q231582	717	762	56	8th-century Buddhist Lama
Niccolò Paganini	Q66075	1782	1840	90	Italian violinist and composer (1782–1840)
Mohammad Reza Pahlavi	Q128245	1919	1980	101	Shah of Iran from 1941 to 1979
Thomas Paine	Q126462	1737	1809	91	American Founding Father, philosopher, and political activist (1737–1809)
Giovanni Pierluigi da Palestrina	Q179277	1525	1594	109	Italian Renaissance composer (c. 1525–1594)
Andrea Palladio	Q177692	1508	1580	76	Italian architect (1508–1580)
Orhan Pamuk	Q241248	1952	ALIVE	115	Turkish novelist, academic and Nobel laureate (born 1952)
Pāṇini	Q189725	-520	-460	73	ancient Sanskrit grammarian
Emmeline Pankhurst	Q211519	1858	1928	71	English suffragist
Paracelsus	Q83428	1493	1541	81	Swiss physician, philosopher, theologian, and alchemist (c. 1493–1541)
Vilfredo Pareto	Q11031	1848	1923	73	Italian economist and sociologist (1848-1923)
Park Chung Hee	Q14356	1917	1979	88	3rd President of the Republic of Korea
Charlie Parker	Q103767	1920	1955	71	American jazz saxophonist (1920–1955)
Rosa Parks	Q41921	1913	2005	114	civil rights activist
Charles Algernon Parsons	Q150910	1854	1931	43	inventor of the steam turbine (1854-1931)
Talcott Parsons	Q203913	1902	1979	56	American sociologist (1902 – 1979)
Dolly Parton	Q180453	1946	ALIVE	86	American singer, songwriter and actress
Blaise Pascal	Q1290	1623	1662	137	French mathematician, physicist, inventor, writer, and Christian philosopher (1623-1662)
Boris Pasternak	Q41223	1890	1960	106	Russian writer (1890–1960)
Patanjali	Q231680	UNKNOWN	UNKNOWN	70	ancient Indian scholar(s) of grammar and linguistics, of yoga, of medical treatises
Vallabhbhai Patel	Q9455	1875	1950	76	Indian barrister, leader of the Indian National Congress and founding father of the Republic of India (1875-1950)
Banjo Paterson	Q436699	1864	1941	27	Australian journalist, author and poet (1864 - 1941)
Paul the Apostle	Q9200	5	66	154	Early Christian apostle and missionary (c. AD 5 – c. 64/65)
Wolfgang Pauli	Q65989	1900	1958	94	physicist, Nobel prize winner (1900–1958)
Linus Pauling	Q48983	1901	1994	99	American scientist (1901–1994)
Luciano Pavarotti	Q37615	1935	2007	98	Italian operatic tenor (1935–2007)
Ante Pavelić	Q36965	1889	1959	51	Croatian fascist general and military dictator (1889–1959)
Ivan Pavlov	Q42985	1849	1936	104	Russian physiologist (1849-1936)
Anna Pavlova	Q151874	1882	1931	81	Russian ballet dancer (1881–1931)
Karl Pearson	Q310794	1857	1936	51	English mathematician, biometrician, and eugenicist (1857–1936)
Gregory Peck	Q108366	1916	2003	92	American actor (1916–2003)
Pedro I of Brazil	Q939	1798	1834	73	Emperor of Brazil (1822–31) and King of Portugal (1826)
Pedro II of Brazil	Q156774	1825	1891	73	2nd and final Emperor of Brazil (r. 1831–89)
Robert Peel	Q181875	1788	1850	69	Former Prime Minister of the United Kingdom (1788–1850)
I. M. Pei	Q46868	1917	2019	88	Chinese-American architect (1917–2019)
Charles Sanders Peirce	Q187520	1839	1914	66	American philosopher, logician, mathematician, and scientist (1839-1914)
Pelé	Q12897	1940	2022	149	Brazilian footballer (1940–2022)
Pericles	Q80398	-494	-429	94	Athenian statesman, orator and general (c. 495 – 429 BC)
Juan Perón	Q93330	1895	1974	83	president of Argentina (1946–55, 1973–74)
Charles Perrault	Q128460	1628	1703	83	French author (1628-1703)
John J. Pershing	Q272383	1860	1948	50	United States Army general in World War I
Fernando Pessoa	Q173481	1888	1935	80	Portuguese poet, writer, and philosopher (1888–1935); creator of the heteronymic system including Alberto Caeiro, Ricardo Reis, Álvaro de Campos, and Bernardo Soares
Peter the Great	Q8479	1672	1725	158	Tsar/Emperor of Russia from 1682 to 1725
Saint Peter	Q33923	-1	65	129	apostle of Jesus Christ
Marius Petipa	Q312320	1818	1910	47	French-Russian ballet dancer and choreographer (1818–1910)
Sándor Petőfi	Q81219	1823	1849	68	Hungarian poet and liberal revolutionary (1823–1849)
Petrarch	Q1401	1304	1374	112	Italian scholar and poet (1304-1374)
Michael Phelps	Q39562	1985	ALIVE	100	American swimmer (born 1985)
Phidias	Q177302	-490	-430	70	Greek sculptor, painter and architect (c.480–430 BC)
Philip II of France	Q34428	1165	1223	77	King of France, and the first to be called by that title (1165–1223)
Philip II of Macedon	Q130650	-385	-336	82	King of Macedon from 359 to 336 BC
Philip II of Spain	Q34417	1527	1598	98	King of Spain, Portugal, Naples and Sicily; King consort of England, lived 1527-1598
Philip IV of France	Q130969	1268	1314	79	King of France from 1285 to 1314 (1268–1314)
Philip V of Spain	Q170467	1683	1746	77	King of Spain from 1700 to 1746 (1683–1746)
Édith Piaf	Q1631	1915	1963	131	French singer (1915–1963)
Jean Piaget	Q123190	1896	1980	91	Swiss psychologist, biologist, logician, philosopher and academic (1896–1980)
Astor Piazzolla	Q172505	1921	1992	58	Argentine tango composer, bandoneon player and arranger
Mary Pickford	Q104109	1892	1979	94	Canadian actress and producer (1892–1979)
Plautus	Q47160	-250	-184	67	Roman comic playwright (c. 254 – 184 BC)
Józef Piłsudski	Q885	1867	1935	82	Polish politician, First Marshall, and Prime Minister (1867–1935)
Pink Floyd	Q2306	UNKNOWN	ALIVE	111	English rock band
Augusto Pinochet	Q368	1915	2006	103	dictator of Chile from 1973 to 1990
Luigi Pirandello	Q1403	1867	1936	103	Italian dramatist, novelist, short story writer, and poet, Nobel Prize for Literature laureate (1867-1936)
Camille Pissarro	Q134741	1830	1903	77	Danish-French painter (1830-1903)
William Pitt the Younger	Q128902	1759	1806	72	British statesman (1759–1806)
Pope Pius IX	Q43720	1792	1878	96	Pope of the Catholic Church from 1846 to 1878
Christine de Pizan	Q234816	UNKNOWN	1430	68	French poet and author (1364 – c. 1430)
Francisco Pizarro	Q44741	1478	1541	87	Spanish conquistador who conquered the Inca Empire
Max Planck	Q9021	1858	1947	149	German theoretical physicist (1858–1947)
Sylvia Plath	Q133054	1932	1963	84	American poet and writer (1932–1963)
Pliny the Elder	Q82778	20	79	91	1st-century Roman military commander and writer
Plotinus	Q134189	205	270	78	Hellenistic Platonist philosopher and founder of Neoplatonism (c. 204/5–270)
Plutarch	Q41523	40	120	101	Greek philosopher and historian (c. AD 46 – after AD 119)
Edgar Allan Poe	Q16867	1809	1849	154	American writer and literary critic (1809–1849)
Henri Poincaré	Q81082	1854	1912	97	French mathematician, physicist and engineer (1854–1912)
Siméon Denis Poisson	Q190772	1781	1840	56	French mathematician, mechanician and physicist (1781–1840)
Sidney Poitier	Q104049	1927	2022	93	Bahamian and American actor and diplomat (1927–2022)
Roman Polanski	Q51552	1933	ALIVE	94	French-Polish filmmaker (born 1933)
Jackson Pollock	Q37571	1912	1956	104	American painter (1912–1956)
Marco Polo	Q6101	1254	1324	184	Venetian explorer and merchant who travelled through Asia (1254–1324)
Sebastião José de Carvalho e Melo, 1st Marquis of Pombal	Q319511	1699	1782	36	Portuguese noble and diplomat (1699–1782)
Pompey	Q125414	-106	-48	88	Roman general and statesman (106–48 BC)
Juan Ponce de León	Q185974	1460	1521	63	Spanish explorer and conquistador
Alexander Pope	Q164047	1688	1744	79	English poet (1688–1744)
Karl Popper	Q81244	1902	1994	96	Austrian-British philosopher of science and social and política e falsificationism and for criticism of Plato, Hegel and Marx as totalitarian opponents of open society (1902-1994)
Pol Pot	Q39464	1925	1998	115	former General Secretary of the Communist Party of Kampuchea (1925–1998)
Ezra Pound	Q163366	1885	1972	90	American poet and critic (1885–1972)
Nicolas Poussin	Q41554	1594	1665	81	French painter (1594-1665)
A. C. Bhaktivedanta Swami Prabhupada	Q234898	1896	1977	68	Indian spiritual teacher and founder of the ISKCON
Premchand	Q174152	1880	1936	71	Hindi author from India (1880–1936)
Elvis Presley	Q303	1935	1977	189	American singer and actor (1935–1977)
Joseph Priestley	Q159636	1733	1804	79	English chemist, theologian, educator, and political theorist (1733–1804)
Prince (musician)	Q7542	1958	2016	102	American musician (1958–2016)
Prithviraj Chauhan	Q558219	1159	1192	38	12th century Indian king
Sergei Prokofiev	Q49481	1891	1953	81	Russian and Soviet pianist, composer and conductor (1891–1953)
Sergey Prokudin-Gorsky	Q101516	1863	1944	55	Russian chemist and photographer (1863–1944)
Pierre-Joseph Proudhon	Q5749	1809	1865	76	French politician, philosopher, anarchist and socialist (1809-1865)
Marcel Proust	Q7199	1871	1922	144	French novelist, critic and essayist (1871–1922)
Richard Pryor	Q294912	1940	2005	48	American comedian and actor (1940–2005)
Ptolemy	Q34943	100	170	122	2nd-century Roman mathematician, astronomer, geographer
Ptolemy I Soter	Q168261	-365	-285	78	Macedonian general, ruler of Egypt
Giacomo Puccini	Q7311	1858	1924	130	Italian opera composer (1858–1924)
Puduḫepa	Q268887	-1289	-1300	23	Hittite queen
Yemelyan Pugachev	Q154240	1742	1775	59	leader of a Russian peasant uprising (1742–1775)
Joseph Pulitzer	Q173417	1847	1911	72	Hungarian-American newspaper publisher and politician (1847-1911)
Henry Purcell	Q9695	1659	1695	63	English composer (1659–1695)
Alexander Pushkin	Q7200	1799	1837	179	Russian poet, playwright, and novelist (1799–1837)
Vladimir Putin	Q7747	1952	ALIVE	233	2nd and 4th President of Russia (2000-2008, 2012-present), 7th and 11th Prime Minister of Russia (1999-2000, 2008-2012), Director of the Federal Security Service (1998-1999) and Deputy Mayor of Saint Petersburg (1994-1996)
Puyi	Q185152	1906	1967	79	Last Emperor of Qing dynasty and Manchukuo (1906–1967)
Pyrrhus of Epirus	Q172353	-318	-272	75	king of Epirus from 307 to 302 and 297 to 272 BC
Pythagoras	Q10261	-550	-490	160	Greek philosopher and mathematician (c. 570 – c. 495 BC)
Bumin Qaghan	Q29001	490	552	31	founder of the Turkic Khaganate
Qianlong Emperor	Q19133	1711	1799	61	emperor of the Qing Dynasty (1711–1799)
Qu Yuan	Q313330	-343	-278	58	Chinese poet and politician (c.340–278 BC)
Queen (band)	Q15862	UNKNOWN	ALIVE	180	British musical group; rock band
Sayyid Qutb	Q211379	1906	1966	51	Egyptian political theorist and revolutionary (1906–1966)
François Rabelais	Q131018	1494	1553	95	16th-century French writer and humanist (1494–1553)
Sergei Rachmaninoff	Q131861	1873	1943	78	Russian composer, pianist and conductor (1873–1943)
Jean Racine	Q742	1639	1699	89	French dramatist (1639-1699)
Sheikh Mujibur Rahman	Q191375	1920	1975	86	President of the Provisional Government of Bangladesh and the 2nd Prime Minister and first President of Bangladesh
Rajaraja I	Q2128757	947	1014	35	Chola Emperor
Rajinikanth	Q60068	1950	ALIVE	58	Indian actor (born 1950)
Ramkhamhaeng	Q349249	1239	1298	37	Ruler of Sukhothai
Rama I	Q310992	1737	1809	53	King of Siam (1737–1809)
Ramakrishna	Q183126	1836	1886	82	Indian mystic and religious preacher (1836–1886)
C. V. Raman	Q60429	1888	1970	109	Indian physicist (1888–1970)
Ramana Maharshi	Q288441	1879	1950	59	Indian spiritual teacher (1879–1950)
Ramanuja	Q1741798	1017	1137	57	12th-century Indian Hindu philosopher
Srinivasa Ramanujan	Q83163	1887	1920	97	Indian mathematician (1887–1920)
Ramesses III	Q1528	-1217	-1155	57	Egyptian pharaoh of the 20th dynasty
Santiago Ramón y Cajal	Q150526	1852	1934	82	Spanish scientist (1852-1934)
Ranavalona I	Q169794	1788	1861	35	queen of Imerina (1828-1861)
Rani of Jhansi	Q181878	1828	1858	68	queen of a princely state in India
Leopold von Ranke	Q77184	1795	1886	59	German historian and founder of modern source-based history (1795-1886)
Raphael	Q5597	1483	1520	179	Italian painter and architect (1483–1520)
Rashi	Q26456	1040	1105	48	French rabbi and commentator (1040–1105)
Grigori Rasputin	Q43989	1869	1916	95	Russian mystic (1869–1916)
Maurice Ravel	Q1178	1875	1937	89	French composer (1875–1937)
John Rawls	Q172544	1921	2002	67	American political philosopher (1921–2002)
Satyajit Ray	Q8873	1921	1992	129	Indian filmmaker and writer (1921–1992)
Abu Bakr al-Razi	Q169234	866	925	88	Persian polymath, physician, chemist and philosopher (854-925)
Ronald Reagan	Q9960	1911	2004	250	president of the United States from 1981 to 1989 and actor (1911-2004)
Django Reinhardt	Q44122	1910	1953	64	Romani-Belgian /French jazz musician (1910–1953)
Jean Renoir	Q50713	1894	1979	66	French film director and screenwriter (1894–1979)
Pierre-Auguste Renoir	Q39931	1841	1919	99	French painter and sculptor (1841–1919)
Ilya Repin	Q172911	1844	1930	84	Russian-empire painter of Ukrainian birth (1844-1930)
Syngman Rhee	Q171684	1875	1965	83	President of South Korea from 1948 to 1960
Cecil Rhodes	Q19825	1853	1902	86	British businessman, mining magnate and politician in South Africa (1853-1902)
David Ricardo	Q160270	1772	1823	86	British economist and politician (1772–1823)
Richard I of England	Q42305	1157	1199	100	King of England from 1189 to 1199 (1157–1199)
Little Richard	Q82222	1932	2020	62	American musician (1932–2020)
Cardinal Richelieu	Q26702	1585	1642	82	French clergyman, cardinal, noble and statesman (1585-1642)
Gerhard Richter	Q164351	1932	ALIVE	49	German visual artist (b. 1932)
Sviatoslav Richter	Q124890	1915	1997	50	Soviet pianist (1915-1997)
Leni Riefenstahl	Q55415	1902	2003	81	German filmmaker (1902–2003)
Louis Riel	Q313691	1844	1885	44	Métis leader in Canada (1844–1885)
Bernhard Riemann	Q42299	1826	1866	102	German mathematician (1826–1866)
Rainer Maria Rilke	Q76483	1875	1926	86	Austrian poet and writer (1875–1926)
Arthur Rimbaud	Q493	1854	1891	107	French poet (1854-1891)
Nikolai Rimsky-Korsakov	Q93227	1844	1908	84	Russian composer (1844–1908)
Dennis Ritchie	Q45575	1941	2011	85	American computer scientist, co-inventor of the Unix operating system and the C programming language
Diego Rivera	Q171128	1886	1957	77	Mexican muralist (1886–1957)
José Rizal	Q1500	1861	1896	78	Filipino nationalist, writer and polymath (1861–1896)
Robert Guiscard	Q203792	1016	1085	51	Duke of Apulia and Calabria
Robert the Bruce	Q187312	1274	1329	73	King of Scotland (1306–1329)
Maximilien Robespierre	Q44197	1758	1794	101	French revolutionary lawyer and politician (1758–1794)
Jackie Robinson	Q221048	1919	1972	52	American baseball player (1919–1972)
Sugar Ray Robinson	Q316706	1921	1989	44	American boxer (1921–1989)
John D. Rockefeller	Q160278	1839	1937	84	American industrialist and philanthropist (1839–1937)
Norman Rockwell	Q271884	1894	1978	48	American painter and illustrator (1894–1978)
Rodgers and Hammerstein	Q1275079	UNKNOWN	ALIVE	17	American songwriting team
Auguste Rodin	Q30755	1840	1917	97	French sculptor (1840–1917)
Roger II of Sicily	Q193901	1095	1154	51	King of Sicily from 1130 to 1154
Carl Rogers	Q191004	1902	1987	65	American psychologist (1902–1987)
Fred Rogers	Q1275768	1928	2003	71	American television personality (1928–2003)
Ginger Rogers	Q95089	1911	1995	76	American actress and dancer (1911–1995)
The Rolling Stones	Q11036	UNKNOWN	ALIVE	125	British rock band
Erwin Rommel	Q14060	1891	1944	91	German field marshal (1891-1944)
Cristiano Ronaldo	Q11571	1985	ALIVE	180	Portuguese association football player (born 1985)
Wilhelm Röntgen	Q35149	1845	1923	142	German physicist (1845–1923)
Eleanor Roosevelt	Q83396	1884	1962	101	American diplomat and activist, First Lady of the United States from 1933 to 1945 (1884–1962)
Franklin D. Roosevelt	Q8007	1882	1945	190	president of the United States from 1933 to 1945 (1882–1945)
Theodore Roosevelt	Q33866	1858	1919	146	26th President of the United States from 1901 to 1909 (1858–1919)
Gioachino Rossini	Q9726	1792	1868	91	Italian opera composer (1792–1868)
Mstislav Rostropovich	Q152043	1927	2007	59	Soviet and Russian cellist and conductor (1927-2007)
Rothschild family	Q159386	UNKNOWN	ALIVE	65	family descending from Mayer Amschel Rothschild
Henri Rousseau	Q156386	1844	1910	70	French painter (1844–1910)
Jean-Jacques Rousseau	Q6527	1712	1778	162	Genevan philosopher, writer, and composer (1712-1778)
Peter Paul Rubens	Q5599	1577	1640	156	Flemish painter (1577–1640)
Arthur Rubinstein	Q183182	1887	1982	59	Polish-American classical pianist (1887-1982)
Rudaki	Q312954	859	941	61	Persian poet, the father of Persian poetry
Wilma Rudolph	Q31083	1940	1994	51	American athlete (1940–1994)
Run-DMC	Q159351	UNKNOWN	ALIVE	40	American hip-hop group
Salman Rushdie	Q44306	1947	ALIVE	102	Indian-born British-American novelist (born 1947)
Bertrand Russell	Q33760	1872	1970	129	British philosopher and logician (1872–1970)
Babe Ruth	Q213812	1895	1948	65	American baseball player (1895–1948)
Ernest Rutherford	Q9123	1871	1937	143	New Zealand physicist (1871–1937)
Michiel de Ruyter	Q316945	1607	1676	45	Dutch admiral (1607-1676)
Saadi Shirazi	Q170302	1210	1291	82	Persian poet
Anwar Sadat	Q42013	1918	1981	108	President of Egypt from 1970 to 1981
Marquis de Sade	Q123867	1740	1814	77	French nobleman, revolutionary politician, philosopher and writer of erotic works
Mulla Sadra	Q2010955	1571	1641	33	17th-century Iranian Shia philosopher and theologian
Carl Sagan	Q410	1934	1996	104	American astrophysicist, cosmologist and author (1934–1996)
Edward Said	Q201538	1935	2003	76	Palestinian-American professor (1935–2003)
Yves Saint Laurent (designer)	Q171556	1936	2008	65	French fashion designer (1936–2008)
Andrei Sakharov	Q997	1921	1989	96	Soviet nuclear physicist and human rights activist (1921–1989)
Saladin	Q8581	1138	1193	144	Sultan of Egypt and founder of the Ayyubid dynasty (1137–1193)
António de Oliveira Salazar	Q151394	1889	1970	84	Prime Minister of Portugal (1889-1970)
Ali Abdullah Saleh	Q483672	1947	2017	77	President of North Yemen (1978–1990) and Yemen (1990–2012)
Jonas Salk	Q200101	1914	1995	79	Jewish-American inventor of polio vaccine (1914–1995)
Samudragupta	Q1133363	335	380	51	4th-century ruler of the Gupta Empire
Paul Samuelson	Q102454	1915	2009	82	American economist (1915–2009)
José de San Martín	Q134160	1778	1850	82	Argentine general and independence leader (1778–1850)
Frederick Sanger	Q151564	1918	2013	86	British biochemist (1918–2013)
Margaret Sanger	Q285514	1879	1966	54	American birth control activist and nurse (1879–1966)
Thomas Sankara	Q202155	1949	1987	87	President of Burkina Faso from 1983 to 1987
Tukaram	Q468361	1608	1650	34	Bhakti sant-poet
Sappho	Q17892	-650	-550	112	ancient Greek poet from Lesbos (c. 630-c. 570 BC)
José Saramago	Q37060	1922	2010	109	Portuguese novelist (1922–2010)
John Singer Sargent	Q155626	1856	1925	56	American painter (1856–1925)
Sargon of Akkad	Q199461	-2350	-2300	78	founder of Akkadian Empire
Śāriputra	Q320142	-568	-484	46	chief disciple of Gautama Buddha
Ken Saro-Wiwa	Q316292	1941	1995	43	Nigerian social rights activist (1941–1995)
Jean-Paul Sartre	Q9364	1905	1980	151	French existentialist philosopher (1905–1980)
Syama Sastri	Q3519351	1762	1827	15	Indian musician
Eisaku Satō	Q179871	1901	1975	78	Prime Minister of Japan from 1964 to 1972
Ferdinand de Saussure	Q13230	1857	1913	97	Swiss linguist and philosopher (1857–1913)
Prince Eugene of Savoy	Q152428	1663	1736	65	prince of the house of Savoy, then commander in chief of the armies of the Holy Roman Empire (1663-1736)
Friedrich Schiller	Q22670	1759	1805	116	German playwright, poet, philosopher and historian (1759–1805)
Heinrich Schliemann	Q57106	1822	1890	62	German businessman and archaeologist (1822–1890)
Arnold Schoenberg	Q154770	1874	1951	74	Austrian-Jewish American composer (1874-1951)
Arthur Schopenhauer	Q38193	1788	1860	112	German philosopher (1788-1860)
Erwin Schrödinger	Q9130	1887	1961	141	Austrian physicist (1887–1961)
Franz Schubert	Q7312	1797	1828	146	Austrian composer (1797–1828)
Michael Schumacher	Q9671	1969	ALIVE	146	German racing driver
Clara Schumann	Q132232	1819	1896	75	German musician and composer (1819–1896)
Robert Schumann	Q7351	1810	1856	104	German composer, pianist and critic (1810–1856)
Arnold Schwarzenegger	Q2685	1947	ALIVE	125	Austrian and American actor, bodybuilder, and politician (born 1947)
Scipio Africanus	Q2253	-235	-183	68	Roman general and politician (236/235–183 BC)
Martin Scorsese	Q41148	1942	ALIVE	99	American filmmaker (born 1942)
Robert Falcon Scott	Q102527	1868	1912	70	Royal Navy officer and explorer (1868–1912)
Walter Scott	Q79025	1771	1832	97	Scottish novelist, poet and playwright (1771–1832)
Sejong the Great	Q37682	1397	1450	69	fourth king of Joseon (Korea), creator of Hangul
Seleucus I Nicator	Q184176	-358	-281	73	general of Alexander and founder of the Seleucid dynasty
Selim I	Q494660	1470	1520	82	9th Sultan of the Ottoman Empire from 1512 to 1520
Selim III	Q199633	1761	1808	72	28th Sultan of the Ottoman Empire (1789–1807)
Ousmane Sembène	Q314966	1923	2007	43	Senegalese film director, producer, screenwriter, actor, and author (1923–2007)
Ignaz Semmelweis	Q59736	1818	1865	75	Hungarian physician, early pioneer of antiseptic procedures (1818–1865)
D. S. Senanayake	Q663001	1884	1952	26	Prime Minister of Sri Lanka (1884-1952)
Seneca the Younger	Q2054	-4	65	100	Roman Stoic philosopher, statesman and dramatist (c. 4 BCE–65 CE)
Léopold Sédar Senghor	Q154545	1906	2001	81	first president of Senegal, poet, and cultural theorist (1906–2001)
Seonjo of Joseon	Q484359	1552	1608	32	14th King of Joseon Dynasty in Korean history
Sequoyah	Q313595	1770	1843	47	Cherokee silversmith and creator of the Cherokee syllabary
Sesshū Tōyō	Q48514	1420	1506	43	Japanese artist (1420-1506)
Georges Seurat	Q34013	1859	1891	72	French painter (1859-1891)
Dr. Seuss	Q298685	1904	1991	58	American children's author and cartoonist (1904–1991)
Ernest Shackleton	Q957543	1874	1922	64	Anglo-Irish Antarctic explorer (1874–1922)
Mohammad Zahir Shah	Q152265	1914	2007	66	King of Afghanistan (1933-1973)
Nader Shah	Q192868	1688	1747	72	Shah of Iran (r. 1736–47) and founder of the Afsharid dynasty
Prithvi Narayan Shah	Q574450	1723	1775	37	King of Nepal
Mohammad-Reza Shajarian	Q1238247	1940	2020	26	Iranian singer and musician
Shaka	Q27695	1787	1828	96	leader of the Zulu Kingdom
Shakira	Q34424	1977	ALIVE	150	Colombian singer, songwriter and actress
Tupac Shakur	Q6107	1971	1996	110	American rapper and actor (1971–1996)
Shang Yang	Q351345	-390	-338	46	Qin State statesman, chancellor and reformer (c. 390–338 BC)
Ravi Shankar	Q103774	1920	2012	92	Indian sitar player (1920–2012)
Claude Shannon	Q92760	1916	2001	69	American mathematician and information theorist (1916–2001)
George Bernard Shaw	Q19185	1856	1950	121	Irish playwright, critic, and polemicist (1856–1950)
Mary Shelley	Q47152	1797	1851	108	English writer (1797–1851)
Percy Bysshe Shelley	Q93343	1792	1822	89	British Romantic poet (1792–1822)
Sher Shah Suri	Q83680	1486	1545	50	Founder of the Suri Empire in India (1472-1545)
Eduard Shevardnadze	Q151929	1928	2014	86	Georgian politician and diplomat (1928–2014)
Taras Shevchenko	Q134958	1814	1861	109	Ukrainian poet and artist (1814–1861)
Shitao	Q469439	1642	1707	42	Chinese painter and poet (1642-1707)
Shivaji	Q239505	1627	1680	64	Indian Maratha king and founder of the Maratha Swaraj (Empire)
William Shockley	Q163415	1910	1989	89	American physicist and inventor (1910–1989)
Mikhail Sholokhov	Q42398	1905	1984	97	Soviet writer (1905-1984)
Dmitri Shostakovich	Q80135	1906	1975	85	Soviet composer and pianist (1906-1975)
Jean Sibelius	Q45682	1865	1957	90	Finnish composer (1865–1957)
Henryk Sienkiewicz	Q41502	1846	1916	101	Polish writer, novelist, journalist, philanthropist and Nobel Prize laureate (1846–1916)
Sigismund III Vasa	Q52940	1566	1632	67	King of Poland, Grand Duke of Lithuania and king of the Polish–Lithuanian Commonwealth from 1587 until 1632 and King of Sweden from 1592 until 1599 (1566–1632)
Sigismund, Holy Roman Emperor	Q57124	1368	1437	67	Monarch from the House of Luxemburg
Marta (footballer)	Q228616	1986	ALIVE	60	Brazilian footballer (born 1986)
Sima Qian	Q9372	-145	-86	124	2nd-century BCE Chinese historian and writer
Mimar Sinan	Q5600	1490	1588	133	16th-century Ottoman chief architect and civil engineer
Frank Sinatra	Q40912	1915	1998	111	American singer and actor (1915–1998)
Upton Sinclair	Q216134	1878	1968	57	American writer (1878–1968)
Manmohan Singh	Q41914	1932	2024	102	Indian economist, bureaucrat, academician and politician
Ellen Johnson Sirleaf	Q43179	1938	ALIVE	112	24th president of Liberia
Sitting Bull	Q43527	1831	1890	92	Hunkpapa Lakota medicine man and holy man (1831–1890)
Skanderbeg	Q160614	1405	1468	78	Albanian noble and military commander (1405–1468)
B. F. Skinner	Q213195	1904	1990	72	American behaviorist (1904–1990)
Carlos Slim	Q170419	1940	ALIVE	75	Mexican business magnate and investor
Joseph Smith	Q47102	1805	1844	96	founder of the Latter Day Saint movement and prophet (1805–1844)
Snorri Sturluson	Q102323	1179	1241	68	Icelandic historian, poet and politician (AD 1179–1241)
John Snow	Q356407	1813	1858	41	English epidemiologist and physician (1813–1858)
Solon	Q133337	-638	-558	79	Athenian legislator
Aleksandr Solzhenitsyn	Q34474	1918	2008	120	Russian writer, publicist, poet and politician (1918–2008)
Soong Ching-ling	Q17132	1893	1981	56	former Vice President of the People's Republic of China and third wife of Sun Yat-sen (1893–1981)
Sophocles	Q7235	-496	-406	154	ancient Greek playwright
George Soros	Q12908	1930	ALIVE	83	Hungarian-American investor and philanthropist (born 1930)
Natsume Sōseki	Q180903	1867	1916	56	Japanese novelist
Hernando de Soto	Q60040	1500	1542	68	Spanish explorer and conquistador
Wole Soyinka	Q41488	1934	ALIVE	99	Nigerian writer (born 1934)
Spartacus	Q83406	-103	-71	86	Thracian gladiator who led a slave uprising against the Roman Republic
Herbert Spencer	Q144535	1820	1903	84	English philosopher and political theorist (1820–1903)
Edmund Spenser	Q4352055	1552	1599	67	English poet (c. 1552 – 1599)
Steven Spielberg	Q8877	1946	ALIVE	143	American filmmaker (born 1946)
Baruch Spinoza	Q35802	1632	1677	123	Dutch philosopher (1632-1677)
Leland Stanford	Q382109	1824	1893	43	American politician and railroad tycoon (1824-1893)
Elizabeth Cady Stanton	Q465335	1815	1902	59	American writer, suffragist and Women's Rights activist (1815–1902)
Stefan Dušan	Q207303	1308	1355	47	emperor of Serbia 1331–1355
John Steinbeck	Q39212	1902	1968	109	American writer (1902–1968)
Stendhal	Q502	1783	1842	93	French writer (1783–1842)
Stephen I of Hungary	Q177903	969	1038	70	11th-century king of Hungary and saint
Stephen the Great	Q218134	1433	1504	53	Prince of Moldavia from 1457 to 1504
George Stephenson	Q133614	1781	1848	72	English civil and mechanical engineer and the "Father of Railways" (1781-1848)
Robert Louis Stevenson	Q1512	1850	1894	101	Scottish novelist and poet (1850-1894)
James Stewart	Q102462	1908	1997	89	American actor and military officer (1908–1997)
Karlheinz Stockhausen	Q154556	1928	2007	59	German composer (1928–2007)
Antonio Stradivari	Q182011	1644	1737	62	Italian stringed instrument maker (1643/1649-1737)
Johann Strauss II	Q83309	1825	1899	82	Austrian composer (1825-1899)
Richard Strauss	Q13894	1864	1949	79	German composer and orchestra director (1864–1949)
Igor Stravinsky	Q7314	1882	1971	140	Russian composer (1882–1971)
Meryl Streep	Q873	1949	ALIVE	115	American actress
August Strindberg	Q7724	1849	1912	85	Swedish writer and painter (1849–1912)
Alfredo Stroessner	Q152534	1912	2006	64	military dictator of Paraguay from 1954 to 1989
Su Shi	Q36020	1037	1101	44	Chinese writer and politician (1037–1101)
Subutai	Q162217	1175	1248	47	primary military strategist and general under Genghis Khan and Ögedei Khan
Antonio José de Sucre	Q189779	1795	1830	58	Venezuelan military and politician (1795–1830)
Suharto	Q44819	1921	2008	109	2nd President of Indonesia (1968—1998) and Acting President of Indonesia (1967—1968)
Sukarno	Q76127	1901	1970	113	1st President of Indonesia (1901—1970)
Sulla	Q483783	-138	-78	68	Roman dictator and general
Louis Sullivan	Q243240	1856	1924	56	American architect (1856-1924)
Tipu Sultan	Q10088	1750	1799	61	Ruler of the Kingdom of Mysore from 1782 to 1799
Sun Tzu	Q37151	-544	-496	112	6th century BCE Chinese general and military strategist
